,date,lat,lon,mask,lst,lstn,ndvi,vcr,prec
4676,2019-06-18,37.16249999667079,-120.22916665589591,5.0,308.68,294.36,0.6985,70.0,0.25837641954421997
4677,2019-06-02,37.145833330005615,-120.22916665589591,5.0,302.36,291.56,0.7424000000000001,72.0,0.04752471297979355
4678,2019-06-10,37.145833330005615,-120.22916665589591,5.0,304.46,,0.5131,72.0,0.0
4679,2019-06-18,37.145833330005615,-120.22916665589591,5.0,307.82,294.62,0.5131,72.0,0.25837641954421997
4683,2019-06-02,35.979166663443465,-119.21249998932032,5.0,313.58,290.88,0.22710000000000002,86.0,0.4430111050605774
4684,2019-06-10,35.979166663443465,-119.21249998932032,5.0,319.34000000000003,290.22,0.3161,86.0,0.048438481986522675
4685,2019-06-18,35.979166663443465,-119.21249998932032,5.0,320.12,,0.3161,86.0,0.0
4686,2019-06-02,35.979166663443465,-119.22083332265291,5.0,312.90000000000003,290.84000000000003,0.3069,77.0,0.4430111050605774
4687,2019-06-10,35.979166663443465,-119.22083332265291,5.0,317.16,290.02,0.3214,77.0,0.048438481986522675
4688,2019-06-18,35.979166663443465,-119.22083332265291,5.0,318.64,,0.3214,77.0,0.0
4731,2019-06-02,32.554166663750294,-116.87916665619602,5.0,,,0.2822,76.0,0.0
4732,2019-06-10,32.554166663750294,-116.87916665619602,5.0,,289.76,0.2409,76.0,0.0
4733,2019-06-18,32.554166663750294,-116.87916665619602,5.0,,,0.2409,76.0,0.0
4740,2019-06-02,34.554166663571124,-118.54583332271338,5.0,,,0.497,72.0,0.1981445699930191
4741,2019-06-10,34.554166663571124,-118.54583332271338,5.0,,,0.4576,72.0,0.0
4742,2019-06-18,34.554166663571124,-118.54583332271338,5.0,306.06,,0.4576,72.0,0.0
4743,2019-06-02,35.254166663508414,-118.76249998936063,5.0,311.24,290.18,0.3226,48.0,0.9024703502655029
4744,2019-06-10,35.254166663508414,-118.76249998936063,5.0,309.02,,0.3059,48.0,0.0
4745,2019-06-18,35.254166663508414,-118.76249998936063,5.0,316.86,295.7,0.3059,48.0,0.0594661720097065
4746,2019-06-02,35.7041666634681,-119.15416665599221,5.0,308.04,,0.7001000000000001,79.0,0.31896206736564636
4747,2019-06-10,35.7041666634681,-119.15416665599221,5.0,306.40000000000003,,0.6919000000000001,79.0,0.0
4748,2019-06-18,35.7041666634681,-119.15416665599221,5.0,311.6,,0.6919000000000001,79.0,0.0
4752,2019-06-02,36.68749999671334,-119.87083332259468,5.0,308.32,292.52,0.44920000000000004,64.0,0.06790359318256378
4753,2019-06-10,36.68749999671334,-119.87083332259468,5.0,310.88,290.12,0.37320000000000003,64.0,0.0
4754,2019-06-18,36.68749999671334,-119.87083332259468,5.0,,296.6,0.37320000000000003,64.0,0.30659613013267517
4755,2019-06-02,37.97083332993171,-122.22083332238415,5.0,,,0.6318,83.0,0.16665488481521606
4756,2019-06-10,37.97083332993171,-122.22083332238415,5.0,309.22,,0.43670000000000003,83.0,0.07877366244792938
4757,2019-06-18,37.97083332993171,-122.22083332238415,5.0,,285.84000000000003,0.43670000000000003,83.0,0.0
4761,2019-06-02,38.445833329889155,-121.9374999890762,5.0,307.28000000000003,,0.4531,87.0,0.2735011577606201
4762,2019-06-10,38.445833329889155,-121.9374999890762,5.0,308.92,,0.4697,87.0,0.0
4763,2019-06-18,38.445833329889155,-121.9374999890762,5.0,,291.3,0.4697,87.0,0.0
4764,2019-06-02,38.80416666319039,-121.69583332243118,5.0,305.62,,0.4918,64.0,0.4120643138885498
4765,2019-06-10,38.80416666319039,-121.69583332243118,5.0,310.12,,0.5976,64.0,0.0
4766,2019-06-18,38.80416666319039,-121.69583332243118,5.0,309.90000000000003,292.42,0.5976,64.0,0.0
4767,2019-06-02,38.82916666318815,-121.72083332242894,5.0,309.38,,0.501,81.0,0.4120643138885498
4768,2019-06-10,38.82916666318815,-121.72083332242894,5.0,315.86,,0.3945,81.0,0.0
4769,2019-06-18,38.82916666318815,-121.72083332242894,5.0,312.92,293.42,0.3945,81.0,0.0
4770,2019-06-02,38.97916666317471,-121.48749998911651,5.0,299.7,,0.6161,69.0,0.9322986602783203
4771,2019-06-10,38.97916666317471,-121.48749998911651,5.0,302.3,,0.6986,69.0,0.0
4772,2019-06-18,38.97916666317471,-121.48749998911651,5.0,309.14,,0.6986,69.0,0.0
4773,2019-06-02,38.912499996514015,-121.97916665573914,5.0,304.38,,0.3342,60.0,0.13935524225234985
4774,2019-06-10,38.912499996514015,-121.97916665573914,5.0,309.42,287.84000000000003,0.4677,60.0,0.0
4775,2019-06-18,38.912499996514015,-121.97916665573914,5.0,,294.04,0.4677,60.0,0.0
4779,2019-06-02,39.404166663136635,-121.00416665582648,5.0,298.06,,0.7963,40.0,0.5700873732566833
4780,2019-06-10,39.404166663136635,-121.00416665582648,5.0,301.44,,0.8195,40.0,0.0
4781,2019-06-18,39.404166663136635,-121.00416665582648,5.0,304.58,292.84000000000003,0.8195,40.0,0.0
4782,2019-06-02,39.304166663145594,-121.62916665577049,5.0,300.04,,0.7779,59.0,0.246931791305542
4783,2019-06-10,39.304166663145594,-121.62916665577049,5.0,307.38,,0.7195,59.0,0.0
4784,2019-06-18,39.304166663145594,-121.62916665577049,5.0,311.04,295.7,0.7195,59.0,0.0
4785,2019-06-02,39.304166663145594,-121.63749998910308,5.0,302.74,,0.6119,68.0,0.246931791305542
4786,2019-06-10,39.304166663145594,-121.63749998910308,5.0,310.66,,0.6679,68.0,0.0
4787,2019-06-18,39.304166663145594,-121.63749998910308,5.0,311.0,295.82,0.6679,68.0,0.0
4794,2019-06-02,39.73749999644011,-122.20416665571898,5.0,307.06,,0.42550000000000004,71.0,0.7180651426315308
4795,2019-06-10,39.73749999644011,-122.20416665571898,5.0,316.90000000000003,,0.35400000000000004,71.0,0.0
4796,2019-06-18,39.73749999644011,-122.20416665571898,5.0,,297.38,0.35400000000000004,71.0,0.0
4806,2019-06-02,40.16249999640203,-122.15416665572346,5.0,304.1,,0.632,71.0,0.1385890394449234
4807,2019-06-10,40.16249999640203,-122.15416665572346,5.0,311.74,,0.6959000000000001,71.0,0.0
4808,2019-06-18,40.16249999640203,-122.15416665572346,5.0,,296.62,0.6959000000000001,71.0,0.0
4815,2019-06-02,36.84583333003249,-120.19583332256556,5.0,304.78000000000003,290.8,0.7704000000000001,69.0,0.04833521693944931
4816,2019-06-10,36.84583333003249,-120.19583332256556,5.0,307.32,,0.7000000000000001,69.0,0.03663624823093414
4817,2019-06-18,36.84583333003249,-120.19583332256556,5.0,,294.86,0.7000000000000001,69.0,0.22917665541172028
4818,2019-06-02,36.84583333003249,-120.18749998923298,5.0,304.02,290.84000000000003,0.7295,72.0,0.04833521693944931
4819,2019-06-10,36.84583333003249,-120.18749998923298,5.0,307.04,,0.6514,72.0,0.03663624823093414
4820,2019-06-18,36.84583333003249,-120.18749998923298,5.0,,295.08,0.6514,72.0,0.22917665541172028
4821,2019-06-02,36.079166663434506,-119.30416665597878,5.0,311.98,290.72,0.35200000000000004,73.0,0.4430111050605774
4822,2019-06-10,36.079166663434506,-119.30416665597878,5.0,318.26,289.06,0.49710000000000004,73.0,0.048438481986522675
4823,2019-06-18,36.079166663434506,-119.30416665597878,5.0,316.28000000000003,291.34000000000003,0.49710000000000004,73.0,0.0
4857,2019-06-02,33.85416666363383,-118.33749998939871,5.0,,287.66,0.20900000000000002,33.0,-99.0
4858,2019-06-10,33.85416666363383,-118.33749998939871,5.0,,286.8,0.1396,33.0,-99.0
4859,2019-06-18,33.85416666363383,-118.33749998939871,5.0,,,0.1396,33.0,-99.0
4890,2019-06-02,37.612499996630476,-120.71249998918594,5.0,304.66,292.66,0.6084,79.0,0.0
4891,2019-06-10,37.612499996630476,-120.71249998918594,5.0,305.02,,0.6474000000000001,79.0,0.0
4892,2019-06-18,37.612499996630476,-120.71249998918594,5.0,309.16,295.02,0.6474000000000001,79.0,0.30400025844573975
4902,2019-06-02,36.82916666336732,-120.44583332254317,5.0,312.44,293.12,0.3783,62.0,0.06488953530788422
4903,2019-06-10,36.82916666336732,-120.44583332254317,5.0,320.12,,0.48610000000000003,62.0,0.07318902015686035
4904,2019-06-18,36.82916666336732,-120.44583332254317,5.0,,295.08,0.48610000000000003,62.0,0.04115639254450798
4905,2019-06-02,36.82916666336732,-120.43749998921058,5.0,312.44,293.12,0.3783,61.0,0.06488953530788422
4906,2019-06-10,36.82916666336732,-120.43749998921058,5.0,320.12,,0.48610000000000003,61.0,0.07318902015686035
4907,2019-06-18,36.82916666336732,-120.43749998921058,5.0,,295.08,0.48610000000000003,61.0,0.04115639254450798
4932,2019-06-02,35.11249999685444,-118.5958333227089,5.0,299.02,,0.31370000000000003,39.0,0.8981990814208984
4933,2019-06-10,35.11249999685444,-118.5958333227089,5.0,,,0.42400000000000004,39.0,0.0
4934,2019-06-18,35.11249999685444,-118.5958333227089,5.0,309.0,288.64,0.42400000000000004,39.0,0.0
4935,2019-06-02,35.10416666352185,-118.60416665604149,5.0,299.18,,0.2482,63.0,0.8981990814208984
4936,2019-06-10,35.10416666352185,-118.60416665604149,5.0,,,0.3003,63.0,0.0
4937,2019-06-18,35.10416666352185,-118.60416665604149,5.0,310.88,288.44,0.3003,63.0,0.0
4944,2019-06-02,35.12916666351961,-118.60416665604149,5.0,302.68,,0.4521,69.0,0.8623014092445374
4945,2019-06-10,35.12916666351961,-118.60416665604149,5.0,300.52,,0.4313,69.0,0.0
4946,2019-06-18,35.12916666351961,-118.60416665604149,5.0,311.42,288.88,0.4313,69.0,0.057086583226919174
4947,2019-06-02,35.8958333301176,-119.43749998930016,5.0,313.52,290.54,0.10690000000000001,28.0,0.32273080945014954
4948,2019-06-10,35.8958333301176,-119.43749998930016,5.0,314.74,290.14,0.09720000000000001,28.0,0.0930793359875679
4949,2019-06-18,35.8958333301176,-119.43749998930016,5.0,317.78000000000003,,0.09720000000000001,28.0,0.0
4950,2019-06-02,35.8958333301176,-119.44583332263275,5.0,314.22,290.5,0.1928,17.0,0.32273080945014954
4951,2019-06-10,35.8958333301176,-119.44583332263275,5.0,314.90000000000003,,0.1971,17.0,0.0930793359875679
4952,2019-06-18,35.8958333301176,-119.44583332263275,5.0,318.46,,0.1971,17.0,0.0
4953,2019-06-02,36.67083333004817,-119.37916665597206,5.0,310.52,,0.5601,87.0,0.4792359173297882
4954,2019-06-10,36.67083333004817,-119.37916665597206,5.0,301.62,,0.5411,87.0,0.04212063550949097
4955,2019-06-18,36.67083333004817,-119.37916665597206,5.0,315.38,,0.5411,87.0,0.5295761823654175
4956,2019-06-02,36.76249999670662,-119.47083332263051,5.0,309.78000000000003,,0.5062,79.0,0.4792359173297882
4957,2019-06-10,36.76249999670662,-119.47083332263051,5.0,,,0.4903,79.0,0.04212063550949097
4958,2019-06-18,36.76249999670662,-119.47083332263051,5.0,314.3,296.16,0.4903,79.0,0.5295761823654175
4959,2019-06-02,36.92916666335836,-121.72083332242894,5.0,,,0.41590000000000005,56.0,0.13366517424583435
4960,2019-06-10,36.92916666335836,-121.72083332242894,5.0,,,0.49210000000000004,56.0,0.07454226911067963
4961,2019-06-18,36.92916666335836,-121.72083332242894,5.0,,,0.49210000000000004,56.0,0.0
4962,2019-06-02,37.52083332997202,-120.39583332254765,5.0,306.32,290.98,0.4041,69.0,0.0
4963,2019-06-10,37.52083332997202,-120.39583332254765,5.0,312.66,,0.4566,69.0,0.0
4964,2019-06-18,37.52083332997202,-120.39583332254765,5.0,311.34000000000003,296.56,0.4566,69.0,0.0
4965,2019-06-02,38.48749999655209,-119.6041666559519,5.0,284.6,275.66,0.43460000000000004,48.0,0.28745797276496887
4966,2019-06-10,38.48749999655209,-119.6041666559519,5.0,289.66,,0.45170000000000005,48.0,0.10894325375556946
4967,2019-06-18,38.48749999655209,-119.6041666559519,5.0,300.96,281.78000000000003,0.45170000000000005,48.0,0.1096750795841217
4974,2019-06-02,39.03749999650282,-121.79583332242223,5.0,304.92,,0.3829,74.0,0.49610471725463867
4975,2019-06-10,39.03749999650282,-121.79583332242223,5.0,309.36,287.6,0.49250000000000005,74.0,0.0
4976,2019-06-18,39.03749999650282,-121.79583332242223,5.0,312.36,293.94,0.49250000000000005,74.0,0.0
4977,2019-06-02,39.17916666315679,-121.99583332240431,5.0,302.18,,0.2968,41.0,0.26119208335876465
4978,2019-06-10,39.17916666315679,-121.99583332240431,5.0,307.88,,0.2927,41.0,0.0
4979,2019-06-18,39.17916666315679,-121.99583332240431,5.0,,294.68,0.2927,41.0,0.0
4983,2019-06-02,41.845833329584565,-121.3041666557996,5.0,301.40000000000003,283.76,0.7103,87.0,0.6514990925788879
4984,2019-06-10,41.845833329584565,-121.3041666557996,5.0,316.86,284.12,0.3462,87.0,0.0
4985,2019-06-18,41.845833329584565,-121.3041666557996,5.0,311.7,287.16,0.3462,87.0,0.0
4986,2019-06-02,36.66249999671558,-119.38749998930464,5.0,310.8,,0.5439,72.0,0.4792359173297882
4987,2019-06-10,36.66249999671558,-119.38749998930464,5.0,,,0.5235000000000001,72.0,0.04212063550949097
4988,2019-06-18,36.66249999671558,-119.38749998930464,5.0,315.3,,0.5235000000000001,72.0,0.5295761823654175
4989,2019-06-02,37.52083332997202,-120.37916665588247,5.0,306.58,,0.46390000000000003,75.0,0.0
4990,2019-06-10,37.52083332997202,-120.37916665588247,5.0,313.54,,0.4859,75.0,0.0
4991,2019-06-18,37.52083332997202,-120.37916665588247,5.0,312.3,296.46,0.4859,75.0,0.0
4992,2019-06-02,37.52083332997202,-120.38749998921506,5.0,306.58,,0.46390000000000003,73.0,0.0
4993,2019-06-10,37.52083332997202,-120.38749998921506,5.0,313.54,,0.4859,73.0,0.0
4994,2019-06-18,37.52083332997202,-120.38749998921506,5.0,312.3,296.46,0.4859,73.0,0.0
5019,2019-06-02,37.52916666330461,-120.38749998921506,5.0,311.04,291.02,0.32730000000000004,76.0,0.0
5020,2019-06-10,37.52916666330461,-120.38749998921506,5.0,318.32,,0.3397,76.0,0.0
5021,2019-06-18,37.52916666330461,-120.38749998921506,5.0,316.74,296.16,0.3397,76.0,0.0
5022,2019-06-02,37.52916666330461,-120.39583332254765,5.0,310.54,290.98,0.24750000000000003,88.0,0.0
5023,2019-06-10,37.52916666330461,-120.39583332254765,5.0,315.7,,0.34900000000000003,88.0,0.0
5024,2019-06-18,37.52916666330461,-120.39583332254765,5.0,315.6,296.06,0.34900000000000003,88.0,0.0
5028,2019-06-02,37.72916666328669,-121.82916665575257,5.0,302.94,,0.4511,82.0,0.3035140633583069
5029,2019-06-10,37.72916666328669,-121.82916665575257,5.0,318.58,,0.3312,82.0,0.13419927656650543
5030,2019-06-18,37.72916666328669,-121.82916665575257,5.0,313.62,289.62,0.3312,82.0,0.0
5040,2019-06-02,36.67083333004817,-119.38749998930464,5.0,310.52,,0.5601,74.0,0.4792359173297882
5041,2019-06-10,36.67083333004817,-119.38749998930464,5.0,301.62,,0.5411,74.0,0.04212063550949097
5042,2019-06-18,36.67083333004817,-119.38749998930464,5.0,315.38,,0.5411,74.0,0.5295761823654175
5043,2019-06-02,36.74583333004145,-120.57083332253197,5.0,309.94,291.6,0.2083,68.0,0.06488953530788422
5044,2019-06-10,36.74583333004145,-120.57083332253197,5.0,313.7,,0.3739,68.0,0.07318902015686035
5045,2019-06-18,36.74583333004145,-120.57083332253197,5.0,,292.58,0.3739,68.0,0.04115639254450798
5049,2019-06-02,34.33749999692387,-118.51249998938303,5.0,,,0.42450000000000004,60.0,0.0
5050,2019-06-10,34.33749999692387,-118.51249998938303,5.0,,,0.4218,60.0,0.0
5051,2019-06-18,34.33749999692387,-118.51249998938303,5.0,,,0.4218,60.0,0.0
5085,2019-06-02,34.254166663598,-117.86249998944126,5.0,,285.54,0.5373,72.0,0.0
5086,2019-06-10,34.254166663598,-117.86249998944126,5.0,,,0.5428000000000001,72.0,0.0
5087,2019-06-18,34.254166663598,-117.86249998944126,5.0,303.38,,0.5428000000000001,72.0,0.0
5091,2019-06-02,35.52916666348378,-115.45416665632368,5.0,319.66,288.62,0.1158,16.0,0.0
5092,2019-06-10,35.52916666348378,-115.45416665632368,5.0,,291.40000000000003,0.1101,16.0,0.0
5093,2019-06-18,35.52916666348378,-115.45416665632368,5.0,326.62,291.18,0.1101,16.0,0.10375359654426575
5094,2019-06-02,35.57083333014671,-115.48749998965403,5.0,317.32,288.22,0.14780000000000001,31.0,0.0
5095,2019-06-10,35.57083333014671,-115.48749998965403,5.0,,290.38,0.1342,31.0,0.0
5096,2019-06-18,35.57083333014671,-115.48749998965403,5.0,323.8,291.76,0.1342,31.0,0.10375359654426575
5097,2019-06-02,37.429166663313566,-121.10416665581752,5.0,307.54,,0.3924,83.0,0.0
5098,2019-06-10,37.429166663313566,-121.10416665581752,5.0,,,0.397,83.0,0.0
5099,2019-06-18,37.429166663313566,-121.10416665581752,5.0,311.76,293.16,0.397,83.0,0.0
5100,2019-06-02,38.72083332986452,-120.15416665590263,5.0,,279.18,0.6771,52.0,0.1649884432554245
5101,2019-06-10,38.72083332986452,-120.15416665590263,5.0,298.68,281.98,0.6479,52.0,0.05667499825358391
5102,2019-06-18,38.72083332986452,-120.15416665590263,5.0,301.76,285.12,0.6479,52.0,0.13133765757083893
5103,2019-06-02,38.72083332986452,-120.14583332257004,5.0,,279.14,0.6317,48.0,0.1649884432554245
5104,2019-06-10,38.72083332986452,-120.14583332257004,5.0,298.18,281.5,0.6332,48.0,0.05667499825358391
5105,2019-06-18,38.72083332986452,-120.14583332257004,5.0,300.88,285.3,0.6332,48.0,0.13133765757083893
5106,2019-06-02,32.53749999708512,-116.97083332285447,,,,,,0.0
5107,2019-06-10,32.53749999708512,-116.97083332285447,,,,,,0.0
5108,2019-06-18,32.53749999708512,-116.97083332285447,,,,,,0.0
5109,2019-06-02,34.07083333028109,-118.22916665607508,5.0,,,0.3053,55.0,0.0
5110,2019-06-10,34.07083333028109,-118.22916665607508,5.0,,,0.2356,55.0,0.0
5111,2019-06-18,34.07083333028109,-118.22916665607508,5.0,,,0.2356,55.0,0.0
5112,2019-06-02,36.287499996749176,-119.37083332263947,5.0,308.84000000000003,291.7,0.5930000000000001,75.0,0.42896246910095215
5113,2019-06-10,36.287499996749176,-119.37083332263947,5.0,315.94,,0.5356000000000001,75.0,0.04272722452878952
5114,2019-06-18,36.287499996749176,-119.37083332263947,5.0,315.02,,0.5356000000000001,75.0,0.20734691619873047
5115,2019-06-02,36.287499996749176,-119.37916665597206,5.0,309.68,291.74,0.5800000000000001,62.0,0.28019455075263977
5116,2019-06-10,36.287499996749176,-119.37916665597206,5.0,316.14,,0.4738,62.0,0.11893203109502792
5117,2019-06-18,36.287499996749176,-119.37916665597206,5.0,315.72,,0.4738,62.0,0.05900389328598976
5118,2019-06-02,36.82916666336732,-120.30416665588919,5.0,305.34000000000003,292.74,0.6136,73.0,0.04833521693944931
5119,2019-06-10,36.82916666336732,-120.30416665588919,5.0,311.0,,0.6447,73.0,0.03663624823093414
5120,2019-06-18,36.82916666336732,-120.30416665588919,5.0,,293.44,0.6447,73.0,0.22917665541172028
5121,2019-06-02,36.837499996699904,-120.30416665588919,5.0,303.92,292.42,0.47540000000000004,76.0,0.04833521693944931
5122,2019-06-10,36.837499996699904,-120.30416665588919,5.0,309.44,,0.651,76.0,0.03663624823093414
5123,2019-06-18,36.837499996699904,-120.30416665588919,5.0,,293.56,0.651,76.0,0.22917665541172028
5130,2019-06-02,37.42083332998098,-121.11249998915011,5.0,308.94,,0.4874,77.0,0.0
5131,2019-06-10,37.42083332998098,-121.11249998915011,5.0,,,0.5259,77.0,0.0
5132,2019-06-18,37.42083332998098,-121.11249998915011,5.0,312.56,293.66,0.5259,77.0,0.0
5178,2019-06-02,37.57916666330013,-121.04583332248941,5.0,304.16,,0.7024,78.0,0.0
5179,2019-06-10,37.57916666330013,-121.04583332248941,5.0,,,0.6468,78.0,0.0
5180,2019-06-18,37.57916666330013,-121.04583332248941,5.0,309.22,294.96,0.6468,78.0,0.0
5181,2019-06-02,37.38749999665063,-120.50416665587127,5.0,307.88,291.36,0.5153,89.0,0.0
5182,2019-06-10,37.38749999665063,-120.50416665587127,5.0,307.28000000000003,,0.6242,89.0,0.0
5183,2019-06-18,37.38749999665063,-120.50416665587127,5.0,313.08,295.96,0.6242,89.0,0.0
5196,2019-06-02,36.262499996751416,-119.62916665594966,5.0,313.66,291.46,0.3418,69.0,0.2071007788181305
5197,2019-06-10,36.262499996751416,-119.62916665594966,5.0,316.8,290.66,0.4096,69.0,0.07951562106609344
5198,2019-06-18,36.262499996751416,-119.62916665594966,5.0,316.86,295.34000000000003,0.4096,69.0,0.0
5220,2019-06-02,34.32916666359128,-118.51249998938303,5.0,,,0.171,35.0,0.0
5221,2019-06-10,34.32916666359128,-118.51249998938303,5.0,,,0.1388,35.0,0.0
5222,2019-06-18,34.32916666359128,-118.51249998938303,5.0,,,0.1388,35.0,0.0
5247,2019-06-02,33.78749999697314,-117.47916665614227,5.0,,,0.22210000000000002,60.0,0.0
5248,2019-06-10,33.78749999697314,-117.47916665614227,5.0,,294.78000000000003,0.2005,60.0,0.0
5249,2019-06-18,33.78749999697314,-117.47916665614227,5.0,310.5,289.54,0.2005,60.0,0.0
5256,2019-06-02,33.770833330307966,-118.22916665607508,5.0,,289.16,0.0567,23.0,-99.0
5257,2019-06-10,33.770833330307966,-118.22916665607508,5.0,305.88,,0.0829,23.0,-99.0
5258,2019-06-18,33.770833330307966,-118.22916665607508,5.0,,,0.0829,23.0,-99.0
5262,2019-06-02,32.77083333039755,-114.34583332308964,,,,,,-99.0
5263,2019-06-10,32.77083333039755,-114.34583332308964,,,,,,-99.0
5264,2019-06-18,32.77083333039755,-114.34583332308964,,,,,,-99.0
5265,2019-06-02,33.204166663692064,-115.48749998965403,5.0,309.72,293.66,0.3743,83.0,0.0
5266,2019-06-10,33.204166663692064,-115.48749998965403,5.0,,294.78000000000003,0.36150000000000004,83.0,0.0
